customer_id,full_name,birth_date,city,segment,join_date
1771,Ani Permata Hastuti M.Kom.,1982-11-11,Yogyakarta,Mass,2024-05-25
1772,R.A. Satya Utami Halimah S.E.,1983-03-03,Bandung,SME,2016-12-16
1773,R.M. Cindy Nababan Widiastuti S.Pt,1996-04-27,Bandung,Priority,2019-10-15
1774,Lukman Gunawan Pranowo S.E.I,1960-02-25,Medan,Mass,2013-05-06
1775,Mahfud Mayasari Melani M.Kom.,1968-09-03,Medan,Mass,2014-03-15
1776,Tgk. Michelle Mandala Firmansyah S.Kom,1990-01-17,Bandung,Mass,2023-06-30
1777,R.M. Talia Prabowo Maheswara S.E.I,1976-01-04,Medan,Mass,2020-07-28
1778,Zahra Lanjar Saptono Maryati S.E.I,1964-08-17,Medan,SME,2022-09-04
1779,KH. Restu Nasyiah Haryanti S.Kom,1964-08-08,Bandung,Mass,2025-04-10
1780,Tgk. Paiman Padmasari Gunarto M.Ak,1971-07-03,Bandung,Mass,2010-04-06
1781,Rafi Prakasa Widiastuti S.Psi,1987-06-11,Jakarta,Mass,2012-08-31
1782,Dt. Ayu Hasanah Hariyah S.Kom,1984-04-08,Semarang,SME,2013-09-30
1783,Tgk. Zahra Hasanah Adriansyah S.E.I,1963-12-24,Yogyakarta,Mass,2021-04-19
1784,KH. Putri Michelle Utami Hastuti,1993-10-16,Yogyakarta,Mass,2021-12-03
1785,dr. Intan Mayasari Nuraini S.Kom,1996-11-19,Bandung,Mass,2018-05-23
1786,Hj. Zahra Lalita Sitorus Haryanti S.Farm,1962-09-30,Yogyakarta,Priority,2024-11-03
1787,H. Maya Nasyiah Halimah S.T.,1997-06-11,Semarang,Mass,2023-02-17
1788,KH. Kezia Sirait Hariyah S.E.,1976-10-19,Jakarta,Priority,2010-10-15
1789,H. Julia Saptono Purnawati S.T.,1963-04-14,Surabaya,Priority,2013-06-13
1790,KH. Kamila Thamrin Prasasta M.M.,1999-08-24,Semarang,Mass,2025-03-23
1791,Tgk. Lalita Restu Sihombing Suryatmi M.Kom.,1983-11-26,Surabaya,Mass,2024-10-24
1792,dr. Satya Hidayat Wibowo M.Ak,2001-07-19,Jakarta,SME,2019-10-05
1793,Zahra Mayasari Pranowo S.E.,1995-09-25,Medan,Mass,2016-07-24
1794,R.A. Indah Zahra Laksita Latupono S.H.,1986-01-17,Bandung,SME,2025-12-24
1795,KH. Nadia Wacana Sitompul M.M.,1998-07-02,Medan,Mass,2023-04-17
1796,KH. Indah Endah Halim Nuraini S.Kom,1971-09-18,Bandung,Priority,2017-06-13
1797,Hesti Rahmawati Widiastuti S.E.I,1991-05-06,Yogyakarta,Priority,2024-04-09
1798,Hj. Putri Sirait Gunarto M.M.,1993-02-03,Jakarta,Mass,2018-04-19
1799,R.M. Salsabila Nababan Anggraini,1994-12-28,Surabaya,Mass,2013-08-03
1800,Gabriella Shania Sinaga Anggraini S.Farm,1986-04-12,Jakarta,Priority,2011-10-27
1801,Dodo Palastri Wibowo S.Pt,1961-02-27,Yogyakarta,Mass,2026-02-17
1802,Shania Halim Haryanti M.Farm,1971-09-13,Semarang,Mass,2013-07-28
1803,Kezia Halim Melani,2000-10-30,Surabaya,Mass,2019-09-04
1804,Hj. Salsabila Rafi Laksita Widiastuti S.Psi,1982-10-01,Semarang,Mass,2019-10-01
1805,R.A. Hesti Taufan Permata Latupono S.E.,1963-12-24,Bandung,Mass,2018-02-09
1806,Ir. Catur Sirait Pratama S.T.,1982-12-14,Medan,Mass,2015-02-10
1807,Yessi Laksita Suryatmi S.E.I,1984-10-13,Medan,SME,2026-01-08
1808,Ir. Salsabila Gunawan Widiastuti S.Pt,1980-08-20,Bandung,Mass,2023-11-12
1809,Satya Permata Hariyah M.Farm,1972-01-05,Medan,Priority,2011-01-20
1810,Drs. Kezia Prabowo Simbolon S.Psi,1988-01-23,Medan,Mass,2015-10-20
1811,Satya Nadia Permata Purnawati S.H.,1983-09-13,Yogyakarta,Mass,2024-07-12
1812,KH. Michelle Mangunsong Kuswoyo M.TI.,1992-07-25,Semarang,Mass,2014-05-20
1813,R.M. Indah Mandala Hastuti S.Pt,1970-11-20,Semarang,Mass,2019-06-01
1814,drg. Olivia Taufan Sihombing Maryati M.TI.,2003-02-05,Yogyakarta,Mass,2025-06-12
1815,R.M. Bagus Satya Nababan Maryati S.Psi,2002-06-10,Yogyakarta,Priority,2024-08-13
1816,Bagus Pradipta Maryati,1984-05-18,Yogyakarta,Mass,2025-04-28
1817,R.M. Irfan Nababan Kusuma S.Pt,1973-10-20,Medan,SME,2019-03-23
1818,R.A. Julia Mandala Purnawati S.Pt,1994-08-19,Medan,Mass,2017-09-07
1819,Hj. Ifa Hasan Halim Pranowo,1974-11-15,Surabaya,Priority,2013-01-04
1820,dr. Lalita Hasanah Siregar S.Farm,1998-04-05,Bandung,SME,2019-07-07
1821,R.A. Ani Kurniawan Hastuti S.H.,1986-05-03,Jakarta,Mass,2017-01-25
1822,Hj. Ani Prabowo Pratama S.Kom,1980-05-25,Bandung,Mass,2021-10-20
1823,Hj. Lalita Rahmawati Wibowo S.Psi,1990-06-13,Jakarta,SME,2014-06-10
1824,Ifa Gunawan Latupono M.M.,1992-06-12,Semarang,Mass,2012-02-27
1825,R.M. Cindy Mayasari Maryati,1992-03-29,Jakarta,SME,2019-05-12
1826,R.M. Salsabila Haryanto Firmansyah S.E.I,1996-10-18,Jakarta,Mass,2015-05-19
1827,dr. Taufan Palastri Simbolon S.Gz,1983-07-02,Surabaya,Priority,2010-04-18
1828,Ifa Sirait Siregar S.Farm,1965-05-15,Bandung,SME,2019-04-27
1829,Ani Nababan Latupono M.TI.,1973-12-17,Jakarta,Mass,2023-07-17
1830,KH. Yessi Indah Palastri Hariyah S.E.I,1970-05-18,Bandung,Mass,2018-11-27
1831,Tgk. Anita Rahmawati Halimah M.Kom.,1969-09-02,Surabaya,Mass,2023-08-10
1832,Bagus Rahmawati Latupono,1964-02-20,Surabaya,Priority,2015-09-22
1833,H. Dian Saptono Anggraini S.Pt,1970-08-29,Yogyakarta,Mass,2021-01-16
1834,Gabriella Nababan Pratama S.Kom,1979-02-18,Surabaya,Mass,2010-05-28
1835,H. Maya Lalita Sirait Suwarno S.E.,1963-12-19,Bandung,Priority,2010-08-12
1836,Ir. Rachel Halim Suryatmi S.T.,2000-04-04,Semarang,Mass,2022-01-23
1837,H. Cindy Lalita Mangunsong Uyainah S.Pt,1988-02-05,Surabaya,Mass,2020-11-19
1838,drg. Cindy Utami Anggraini M.Ak,1965-03-12,Bandung,Mass,2015-06-07
1839,KH. Hesti Zahra Rahmawati Suryatmi S.Farm,1981-05-23,Medan,Priority,2024-12-17
1840,Ir. Restu Rachel Nasyiah Pranowo S.Pt,1964-08-05,Surabaya,SME,2024-12-17
1841,R.M. Bagus Hidayat Adriansyah,1991-09-27,Yogyakarta,SME,2011-06-16
1842,H. Vera Nasyiah Adriansyah S.E.I,1986-02-23,Medan,Mass,2013-09-18
1843,Dt. Bagus Halim Sitompul M.Ak,1999-01-03,Jakarta,SME,2025-09-30
1844,R.M. Catur Haryanto Wibowo S.Psi,1966-07-06,Bandung,Mass,2022-01-02
1845,R.M. Anita Thamrin Kusuma S.Kom,1973-03-16,Bandung,SME,2010-06-24
1846,drg. Maya Gunawan Suryatmi M.Farm,1968-04-18,Jakarta,Mass,2015-01-02
1847,Satya Mangunsong Firmansyah S.E.I,1985-01-09,Jakarta,Priority,2020-08-10
1848,drg. Cindy Mayasari Purnawati S.Psi,1993-08-11,Surabaya,Priority,2016-06-09
1849,Dt. Talia Cindy Thamrin Latupono,2000-09-21,Surabaya,SME,2022-10-07
1850,Dt. Ani Rahmawati Uyainah S.E.I,2003-01-23,Surabaya,Mass,2023-05-02
1851,R.M. Dodo Irfan Prabowo Kuswoyo,1978-03-22,Medan,Mass,2023-03-31
1852,Dt. Nadia Hasanah Hariyah M.Farm,1975-06-18,Semarang,Priority,2019-02-16
1853,Gabriella Prakasa Latupono M.M.,1990-02-22,Jakarta,Mass,2025-05-19
1854,H. Shania Rahmawati Purnawati M.TI.,1994-11-11,Medan,Mass,2018-11-02
1855,Drs. Putri Sinaga Melani,1998-05-03,Yogyakarta,SME,2016-08-26
1856,H. Nadia Laksita Firmansyah S.Pd,1986-12-06,Medan,Mass,2018-10-06
1857,Drs. Ifa Palastri Hariyah,1989-12-23,Jakarta,SME,2014-05-03
1858,Tgk. Irfan Prasetya Kusuma,1983-09-04,Yogyakarta,Mass,2011-04-04
1859,Drs. Hesti Pradipta Maryati M.Ak,1978-04-17,Yogyakarta,Mass,2013-12-22
1860,dr. Irfan Permata Wijayanti M.Ak,1962-04-04,Semarang,Mass,2018-04-06
1861,R.A. Restu Thamrin Haryanti S.E.I,1967-04-13,Yogyakarta,Mass,2011-04-22
1862,KH. Olivia Mayasari Maryati S.Gz,1975-06-16,Semarang,SME,2010-06-09
1863,Tgk. Nadia Gunawan Melani S.Pd,1985-05-12,Medan,Priority,2025-09-07
1864,dr. Gabriella Indah Sihombing Purnawati M.M.,1963-01-05,Surabaya,Priority,2014-05-19
1865,H. Julia Sihombing Sitompul M.Ak,1969-02-01,Jakarta,Mass,2017-09-25
1866,Vera Puspasari Wijayanti S.Psi,1990-05-31,Semarang,Mass,2012-04-12
1867,Ir. Indah Sihombing Simbolon S.Farm,2003-12-09,Semarang,Mass,2025-09-05
1868,Dt. Shania Hidayat Kusuma,1980-01-27,Yogyakarta,SME,2011-09-01
1869,Satya Julia Hidayat Latupono S.E.I,1974-06-28,Surabaya,Mass,2011-01-27
1870,dr. Rafi Halim Firmansyah M.Farm,1970-08-10,Jakarta,SME,2020-02-18
1871,Dt. Anita Puspasari Prasasta,1995-06-24,Bandung,Priority,2024-09-02
1872,KH. Kezia Padmasari Narpati S.Pt,2000-02-11,Semarang,Mass,2024-09-14
1873,R.M. Vera Sihombing Purnawati S.Psi,1975-04-04,Medan,Mass,2021-01-07
1874,Shania Sirait Maheswara M.M.,1998-01-15,Bandung,Mass,2021-10-21
1875,Endah Prakasa Pranowo S.E.I,2003-01-19,Semarang,Priority,2025-03-07
1876,R.A. Rachel Kurniawan Maryati S.Psi,1980-05-06,Semarang,Mass,2020-09-23
1877,Catur Gunawan Wijayanti S.H.,1998-07-31,Jakarta,Priority,2025-06-14
1878,Dt. Dodo Satya Palastri Kuswoyo S.Farm,1968-02-04,Jakarta,Priority,2015-01-09
1879,Dt. Rafi Nadia Kurniawan Adriansyah S.Pt,1980-01-24,Yogyakarta,Priority,2012-05-09
1880,Lukman Haryanto Wibowo,1963-04-06,Medan,Mass,2022-10-19
1881,H. Ifa Sitorus Sitompul M.Farm,1972-01-17,Jakarta,SME,2015-04-11
1882,Drs. Hasan Prakasa Pratama S.Psi,2000-01-08,Yogyakarta,SME,2018-06-06
1883,Tgk. Rafi Hutagalung Kusuma M.TI.,2003-09-26,Medan,Mass,2025-10-02
1884,Dt. Nadia Mangunsong Halimah M.Ak,1982-12-22,Yogyakarta,Mass,2022-06-01
1885,R.M. Intan Nasyiah Narpati S.Farm,2003-03-04,Bandung,Mass,2025-09-13
1886,H. Yessi Pradipta Sitompul S.T.,1978-01-06,Jakarta,SME,2020-01-15
1887,R.M. Nadia Sitorus Halimah M.Ak,1972-04-30,Semarang,Mass,2018-07-14
1888,Ifa Haryanto Prasasta S.Gz,1977-03-31,Yogyakarta,SME,2022-02-26
1889,Tgk. Gabriella Shania Sinaga Hastuti M.M.,1974-05-11,Yogyakarta,Mass,2021-07-30
1890,Dt. Talia Mandala Pratama,1988-11-12,Yogyakarta,SME,2014-03-06
1891,H. Ifa Palastri Kuswoyo,1993-11-22,Jakarta,Priority,2020-08-18
1892,Hasan Nababan Yulianti S.T.,1972-07-16,Medan,Mass,2022-02-25
1893,Dodo Halim Hariyah S.T.,1977-09-04,Yogyakarta,Mass,2014-05-26
1894,R.A. Michelle Nababan Gunarto S.Psi,1990-08-29,Bandung,Mass,2021-12-12
1895,Ir. Satya Lukman Puspasari Gunarto S.T.,2001-12-02,Medan,Priority,2021-01-23
1896,H. Putri Haryanto Nuraini S.Psi,1967-12-24,Yogyakarta,Mass,2017-09-13
1897,Ir. Julia Wacana Maryati S.Pt,1987-04-09,Jakarta,Mass,2025-05-25
1898,Endah Hutagalung Gunarto M.Farm,1976-07-24,Surabaya,Mass,2018-03-16
1899,R.M. Bagus Halim Gunarto S.Kom,1993-11-29,Surabaya,Priority,2022-11-02
1900,KH. Michelle Prasetya Prasasta S.Gz,1999-05-17,Medan,Mass,2024-12-07
1901,Drs. Hasan Haryanto Purnawati,1968-12-06,Jakarta,SME,2021-09-12
1902,Lukman Lukman Hidayat Suwarno S.Kom,1977-09-11,Jakarta,Mass,2016-11-24
1903,dr. Paiman Sinaga Hastuti S.Pt,1976-06-03,Jakarta,Mass,2023-11-22
1904,Salsabila Sitorus Gunarto S.H.,1980-01-25,Yogyakarta,SME,2017-02-12
1905,Dodo Puspasari Suwarno S.Pt,1972-09-18,Jakarta,Priority,2011-12-15
1906,Vera Yessi Mayasari Hariyah,1981-03-18,Surabaya,Mass,2022-08-05
1907,KH. Cindy Nababan Melani S.T.,1997-11-21,Bandung,SME,2021-08-23
1908,H. Rachel Palastri Maryati S.Pt,1996-04-17,Semarang,Priority,2023-11-19
1909,drg. Mahfud Hasan Nababan Nuraini S.Pt,1984-03-04,Surabaya,SME,2019-12-02
1910,Dt. Hasan Mayasari Adriansyah S.Farm,1972-07-17,Surabaya,Priority,2022-02-21
1911,KH. Indah Hidayat Widiastuti,1972-12-02,Yogyakarta,Mass,2013-12-27
1912,Drs. Ayu Mahfud Thamrin Pratama S.Farm,1961-02-20,Yogyakarta,Mass,2013-01-20
1913,Talia Rahmawati Narpati S.E.,1999-05-27,Surabaya,SME,2019-12-28
1914,Ir. Hasan Sinaga Pratama S.E.I,1969-05-06,Medan,Priority,2010-02-15
1915,drg. Bagus Nababan Latupono S.Pd,1964-07-02,Semarang,Mass,2016-05-14
1916,Drs. Zahra Saptono Suwarno M.Ak,1966-06-18,Yogyakarta,SME,2021-03-16
1917,R.A. Ayu Rahmawati Yulianti S.T.,1978-07-16,Surabaya,Mass,2013-05-11
1918,R.M. Kezia Nasyiah Sitompul S.E.,1983-08-03,Yogyakarta,Mass,2014-11-25
1919,Tgk. Maya Thamrin Hariyah M.TI.,1965-08-31,Medan,Mass,2014-06-28
1920,Hesti Wacana Suryatmi S.T.,1993-02-12,Bandung,Priority,2011-04-15
1921,KH. Putri Gunawan Simbolon,1975-06-23,Yogyakarta,Mass,2010-07-18
1922,Hj. Lanjar Palastri Gunarto S.Farm,2000-05-13,Medan,Priority,2022-04-11
1923,Michelle Olivia Laksita Maheswara S.Pt,1966-01-31,Yogyakarta,Priority,2018-07-02
1924,KH. Talia Mayasari Firmansyah M.Farm,2000-05-09,Bandung,Priority,2025-09-18
1925,Nadia Sihombing Kuswoyo M.Ak,1988-12-13,Yogyakarta,Priority,2020-07-07
1926,Salsabila Michelle Palastri Nuraini S.Kom,1989-05-26,Yogyakarta,Mass,2023-01-25
1927,R.A. Dian Prakasa Maheswara,2002-11-08,Yogyakarta,Mass,2021-05-28
1928,dr. Putri Palastri Narpati S.Psi,1984-09-12,Medan,SME,2013-03-24
1929,KH. Mahfud Lanjar Permata Suryatmi S.Gz,1969-02-11,Bandung,Mass,2017-03-08
1930,Michelle Palastri Gunarto S.Gz,1972-12-31,Medan,Priority,2015-07-18
1931,Tgk. Kamila Sihombing Wijayanti S.T.,1968-02-04,Semarang,Mass,2020-01-09
1932,Dt. Vera Sihombing Melani S.Gz,1974-11-07,Yogyakarta,Mass,2015-07-13
1933,Kamila Prabowo Prasasta S.H.,1991-10-03,Bandung,Mass,2017-05-01
1934,Catur Kurniawan Hastuti,1993-10-07,Medan,Mass,2013-12-18
1935,drg. Cindy Sinaga Widiastuti M.Ak,1999-08-17,Medan,Mass,2018-02-10
1936,Dt. Lalita Nasyiah Hastuti S.Farm,1979-08-31,Yogyakarta,Mass,2017-11-01
1937,KH. Satya Hasanah Pratama,1970-08-15,Bandung,Mass,2024-04-18
1938,Dt. Olivia Halim Adriansyah M.M.,1970-08-07,Jakarta,Mass,2018-09-13
1939,Lalita Nababan Hastuti,1997-06-18,Jakarta,Priority,2025-03-23
1940,R.M. Kamila Mayasari Yulianti,1985-11-21,Surabaya,Mass,2013-10-03
1941,dr. Rachel Sitorus Hariyah,1989-04-29,Medan,Mass,2021-06-21
1942,Dt. Kamila Sinaga Halimah S.E.,1963-09-16,Bandung,Mass,2014-09-20
1943,Lalita Puspasari Firmansyah M.Ak,1966-10-08,Semarang,Mass,2013-05-28
1944,Vera Gunawan Hastuti S.E.,1966-04-06,Jakarta,Mass,2011-03-15
1945,Ani Indah Sitorus Hastuti M.M.,1965-10-22,Yogyakarta,Priority,2014-01-20
1946,dr. Gabriella Hasanah Widiastuti S.Kom,1994-02-02,Jakarta,Mass,2021-11-22
1947,Ir. Lalita Prabowo Wijayanti M.Ak,1979-05-09,Yogyakarta,SME,2018-07-13
1948,Maya Gunawan Anggraini S.E.,1994-11-02,Jakarta,Mass,2024-07-04
1949,Dt. Hesti Rahmawati Prasasta,1990-08-21,Medan,Priority,2018-11-09
1950,drg. Taufan Rahmawati Wijayanti S.Kom,1966-09-25,Yogyakarta,SME,2023-05-18
1951,Drs. Nadia Prakasa Hastuti,1992-05-14,Bandung,Priority,2018-11-21
1952,Kamila Julia Sinaga Hariyah S.Psi,1986-09-29,Semarang,Mass,2017-09-29
1953,Ir. Cindy Palastri Sitompul M.TI.,1968-07-22,Bandung,Mass,2019-07-05
1954,R.A. Maya Utami Haryanti,1971-08-20,Semarang,Mass,2011-09-06
1955,dr. Cindy Vera Sinaga Gunarto,1967-04-07,Semarang,Priority,2020-10-01
1956,Drs. Kamila Utami Suryatmi S.H.,1979-05-06,Surabaya,Mass,2019-07-24
1957,drg. Putri Halim Uyainah,1975-05-11,Bandung,Priority,2017-03-01
1958,Ani Utami Widiastuti S.Pd,1961-06-14,Semarang,Mass,2015-08-08
1959,H. Mahfud Sitorus Halimah S.Farm,1980-04-01,Surabaya,Mass,2018-04-08
1960,drg. Yessi Rafi Halim Firmansyah M.Ak,2002-06-04,Semarang,Mass,2023-03-04
1961,R.M. Ani Prakasa Anggraini,1984-11-22,Bandung,Mass,2011-05-02
1962,Restu Kurniawan Gunarto,1984-11-04,Semarang,Mass,2015-02-26
1963,Hesti Padmasari Anggraini S.Farm,1961-11-29,Semarang,Mass,2022-03-18
1964,Hasan Nasyiah Pratama S.Kom,1961-05-14,Medan,Mass,2026-02-22
1965,Lanjar Nasyiah Purnawati,1964-07-23,Surabaya,Mass,2015-07-13
1966,Hj. Mahfud Pradipta Anggraini S.E.,2002-10-15,Yogyakarta,Mass,2022-04-27
1967,Dodo Prabowo Maryati S.Farm,1985-05-08,Semarang,Mass,2019-10-05
1968,Hj. Salsabila Pradipta Firmansyah M.M.,1986-09-28,Bandung,SME,2015-09-10
1969,Drs. Restu Hasanah Gunarto S.Pd,1978-01-21,Semarang,SME,2013-07-06
1970,Hesti Yessi Wacana Hariyah,1975-11-05,Jakarta,Mass,2023-02-15
1971,H. Julia Hidayat Maheswara,1978-01-28,Jakarta,Priority,2019-04-22
1972,Hj. Lanjar Padmasari Prasasta,1980-01-18,Yogyakarta,Priority,2023-03-15
1973,R.M. Cindy Prasetya Hariyah M.Kom.,1970-08-01,Medan,Mass,2022-03-14
1974,Lukman Ifa Prakasa Nuraini S.Pt,1989-12-13,Jakarta,Priority,2025-11-15
1975,Drs. Endah Hasanah Prasasta S.Pt,1989-01-01,Semarang,Priority,2023-05-31
1976,Hj. Kamila Paiman Sihombing Kuswoyo S.Pd,1962-12-02,Medan,Mass,2014-06-16
1977,H. Julia Rahmawati Siregar,1964-07-30,Semarang,Mass,2019-03-20
1978,Drs. Kezia Gunawan Maheswara S.Kom,1971-02-19,Yogyakarta,Priority,2015-03-27
1979,Tgk. Bagus Haryanto Adriansyah M.Ak,1990-01-15,Jakarta,Mass,2023-04-04
1980,Drs. Indah Utami Siregar S.Pt,1967-05-29,Semarang,Priority,2019-08-31
1981,Olivia Saptono Pratama,1997-11-14,Yogyakarta,Priority,2017-10-12
1982,Drs. Shania Prakasa Halimah S.Pt,1971-08-22,Medan,Mass,2012-02-18
1983,Olivia Sihombing Wijayanti M.Farm,1980-02-14,Medan,Priority,2013-04-15
1984,Nadia Prabowo Prasasta M.Kom.,2001-08-14,Surabaya,Mass,2025-04-21
1985,Hj. Dodo Hutagalung Latupono S.Psi,1993-12-29,Medan,SME,2014-09-05
1986,Shania Puspasari Pratama M.Kom.,1976-10-07,Medan,Mass,2019-10-26
1987,Dt. Olivia Gabriella Halim Hariyah S.Pd,1974-05-13,Medan,Mass,2020-08-13
1988,R.M. Olivia Hasanah Nuraini S.Gz,1978-02-01,Yogyakarta,Priority,2012-01-20
1989,Tgk. Dian Prabowo Uyainah M.Ak,1995-07-03,Yogyakarta,Priority,2017-03-13
1990,Dt. Rachel Permata Pratama S.Psi,2002-04-24,Yogyakarta,Mass,2025-08-25
1991,Dodo Saptono Pratama M.Farm,1995-06-11,Yogyakarta,Mass,2022-12-05
1992,R.M. Cindy Prabowo Purnawati S.Pd,1972-09-28,Surabaya,Mass,2025-02-13
1993,Dt. Satya Puspasari Kusuma S.E.I,1986-01-23,Yogyakarta,Priority,2024-10-09
1994,KH. Talia Mayasari Gunarto S.E.I,1976-11-17,Jakarta,Mass,2018-08-10
1995,Restu Utami Haryanti S.E.,1974-01-05,Semarang,Mass,2013-05-27
1996,Drs. Paiman Permata Sitompul,1986-01-06,Medan,SME,2015-06-15
1997,H. Shania Nasyiah Latupono,1971-12-05,Semarang,Mass,2021-12-28
1998,Hesti Sihombing Widiastuti S.E.I,1977-09-22,Jakarta,Priority,2020-10-03
1999,Lalita Halim Firmansyah S.Psi,1964-01-01,Surabaya,Priority,2016-09-22
2000,Drs. Lalita Lalita Nasyiah Suryatmi S.Gz,1988-09-17,Yogyakarta,Mass,2013-08-30
2001,dr. Intan Hasanah Gunarto S.Pt,1975-04-30,Jakarta,Mass,2014-03-09
2002,Ir. Irfan Gunawan Kusuma M.Kom.,2000-10-26,Jakarta,Mass,2020-08-30
2003,Gabriella Nasyiah Kusuma S.E.I,1974-04-05,Semarang,SME,2024-08-02
2004,R.A. Nadia Rafi Gunawan Latupono M.Farm,1993-11-22,Medan,Priority,2022-09-27
2005,KH. Ayu Nababan Wibowo M.Farm,1961-11-16,Bandung,Mass,2022-04-06
2006,H. Hesti Nababan Firmansyah M.M.,1979-11-12,Medan,Mass,2016-01-28
2007,drg. Shania Saptono Widiastuti S.Psi,1988-02-09,Yogyakarta,SME,2018-06-12
2008,KH. Restu Hidayat Prasasta M.TI.,1991-03-30,Yogyakarta,SME,2023-11-16
2009,Tgk. Rafi Palastri Anggraini S.E.,1974-09-06,Jakarta,Mass,2017-08-19
2010,Yessi Mandala Purnawati S.Pd,1990-06-25,Yogyakarta,Mass,2014-01-19
2011,Dian Vera Sirait Hastuti M.Farm,1963-02-27,Medan,Priority,2020-08-22
2012,dr. Paiman Anita Nasyiah Narpati M.Kom.,1978-11-23,Surabaya,Mass,2017-01-19
2013,Rachel Utami Widiastuti M.TI.,1976-12-31,Bandung,Mass,2020-11-21
2014,drg. Taufan Kurniawan Kuswoyo M.Farm,1968-01-10,Medan,Mass,2011-01-20
2015,Ir. Dian Mahfud Permata Nuraini M.M.,1978-05-30,Semarang,SME,2011-02-14
2016,Ir. Shania Thamrin Wijayanti M.TI.,1993-12-03,Surabaya,SME,2021-11-05
2017,R.M. Vera Catur Utami Suryatmi M.Kom.,1995-01-17,Semarang,SME,2024-05-22
2018,Paiman Palastri Pranowo S.E.,1998-04-27,Semarang,Priority,2023-05-30
2019,dr. Rachel Utami Pranowo S.E.I,1987-04-14,Bandung,SME,2017-10-13
2020,drg. Kezia Gunawan Anggraini S.Gz,1967-11-05,Yogyakarta,Priority,2013-05-31
2021,R.M. Lukman Sitorus Halimah S.E.,1977-12-30,Jakarta,Mass,2013-01-05
2022,Drs. Anita Halim Gunarto S.Pt,1964-02-21,Yogyakarta,Mass,2018-05-10
2023,Julia Sinaga Adriansyah S.Pd,1960-04-10,Semarang,Priority,2022-01-15
2024,Drs. Olivia Puspasari Adriansyah S.Farm,1965-09-25,Semarang,SME,2014-05-24
2025,Hj. Indah Nasyiah Suryatmi S.T.,2001-10-05,Yogyakarta,Priority,2022-10-24
2026,Rachel Pradipta Latupono S.Gz,1966-08-09,Surabaya,Mass,2012-06-27
2027,Drs. Shania Laksita Suwarno S.T.,1986-05-29,Surabaya,SME,2018-08-28
2028,Ani Sirait Sitompul S.Psi,1967-11-04,Medan,Mass,2016-12-12
2029,Intan Sirait Suryatmi S.Farm,1995-09-30,Surabaya,Priority,2019-10-02
2030,Drs. Gabriella Indah Nababan Uyainah S.Kom,1993-03-08,Bandung,SME,2014-06-09
2031,Tgk. Endah Sirait Widiastuti,1972-10-21,Semarang,Mass,2022-01-19
2032,dr. Bagus Mangunsong Narpati S.T.,1994-04-11,Semarang,Mass,2016-11-20
2033,KH. Taufan Sirait Nuraini S.Gz,1998-12-01,Surabaya,Priority,2023-02-16
2034,R.M. Nadia Sitorus Anggraini S.Psi,1984-05-08,Jakarta,Mass,2011-05-13
2035,H. Vera Prakasa Purnawati M.Farm,1968-09-19,Medan,SME,2010-09-29
2036,Ir. Zahra Julia Thamrin Kusuma S.Pt,1987-12-30,Jakarta,Priority,2015-02-23
2037,KH. Bagus Dian Hutagalung Uyainah S.Farm,1979-10-05,Bandung,Mass,2020-08-20
2038,drg. Rafi Saptono Pratama S.Kom,2001-02-14,Medan,SME,2023-02-21
2039,Tgk. Lalita Sihombing Pranowo S.E.,1981-04-24,Jakarta,Priority,2023-07-09
2040,dr. Vera Padmasari Haryanti S.Pt,1993-11-23,Medan,Priority,2019-01-26
2041,R.M. Ifa Haryanto Adriansyah S.Pt,1992-12-25,Medan,Priority,2019-08-18
2042,Ir. Yessi Yessi Haryanto Pranowo S.E.,1962-09-25,Surabaya,SME,2016-11-12
2043,H. Zahra Vera Laksita Anggraini M.Farm,1966-03-03,Yogyakarta,SME,2015-09-11
2044,Lalita Halim Sitompul M.Ak,1967-11-07,Bandung,Mass,2016-01-03
2045,Ani Mangunsong Kuswoyo,1985-06-24,Semarang,SME,2012-04-25
2046,Hesti Nababan Latupono M.Farm,2002-05-01,Bandung,Mass,2022-09-03
2047,Kezia Wacana Nuraini,1962-01-03,Jakarta,Priority,2012-08-16
2048,H. Ani Vera Laksita Prasasta M.Farm,1980-09-10,Yogyakarta,Mass,2019-09-26
2049,KH. Olivia Halim Kusuma S.Pd,1965-06-16,Jakarta,Mass,2010-04-02
2050,drg. Lukman Mangunsong Purnawati,2000-04-08,Medan,Mass,2024-06-16
2051,drg. Paiman Prakasa Melani M.Farm,1995-04-07,Yogyakarta,Mass,2024-01-28
2052,Drs. Kamila Palastri Hariyah S.E.,1973-11-16,Jakarta,Mass,2019-03-02
2053,Ayu Mandala Hariyah M.M.,1980-07-02,Yogyakarta,Mass,2019-01-25
2054,Ir. Salsabila Dian Thamrin Pranowo S.Pd,1997-05-31,Semarang,Mass,2016-03-27
2055,H. Catur Olivia Hidayat Maryati S.Psi,1960-08-01,Surabaya,Mass,2024-07-08
2056,Satya Sitorus Hariyah M.Kom.,1984-04-18,Medan,Mass,2017-04-07
2057,Ir. Cindy Gunawan Siregar M.Farm,1987-08-06,Bandung,Mass,2010-05-04
2058,R.A. Michelle Haryanto Widiastuti S.Pd,1976-12-13,Medan,Mass,2021-12-25
2059,KH. Dian Prabowo Sitompul S.E.,1983-09-07,Semarang,Mass,2015-04-02
